Education,Marital_Status,Income,NumDealsPurchases,Age,Kids,Days_Enrolled,Total_Spend,CouponsAccepted,Total_Purchases,Recency_
PhD,Single,-0.6254730719411392,0.34873830847686393,"(50, 60]",1.3951390197158926,0.09017054395867558,-0.885756221113072,-0.5019872854334967,-0.9086111527505305,0.14285714285714285
PhD,Relationship,0.24606172476182747,0.34873830847686393,"(50, 60]",1.3951390197158926,-1.2109314421703983,-0.8059862982767044,-0.5019872854334967,-0.7698179748881049,1.5714285714285714
Graduation,Single,0.4604187395581569,-0.6861374151518922,"(40,50]",0.0654157255621263,-0.1373986247178925,-0.30243866037213385,-0.5019872854334967,0.20173427014887443,4.0
Graduation,Single,1.3001900213207218,-0.6861374151518922,"(60, 70]",0.0654157255621263,-1.616598221115585,0.4354331258642666,-0.5019872854334967,-0.07585208557597681,3.857142857142857
Master,Single,1.3518991552016406,-0.6861374151518922,"(30,40]",-1.2643075685916398,1.2478050107046956,0.24930330591274213,-0.5019872854334967,0.20173427014887443,5.071428571428571
Master,Relationship,-1.1387341045369264,-0.6861374151518922,"(40,50]",0.0654157255621263,0.38699989440637306,-0.9871304980509559,-0.5019872854334967,-1.3249906863378074,2.7142857142857144
Graduation,Relationship,0.22452793007429037,-0.16869955333751413,"(40,50]",0.0654157255621263,0.9361341927346134,0.550102389941545,-0.5019872854334967,1.450872870910705,4.428571428571429
Graduation,Single,1.4882487141884537,-1.2035752769662702,"(40,50]",-1.2643075685916398,-0.4441222868471799,2.087335277934046,3.987786995483698,0.6181138037361513,5.571428571428571
Master,Relationship,0.10471408327703934,-0.16869955333751413,"(40,50]",0.0654157255621263,0.2534266867049092,-0.39716544374032037,-0.5019872854334967,-0.07585208557597681,1.2857142857142858
Graduation,Relationship,-0.6287428455379453,1.901051893919998,"(30,40]",0.0654157255621263,-0.11266284551391771,-0.2708630659160717,-0.5019872854334967,0.20173427014887443,6.785714285714286
Graduation,Relationship,0.056928677712287754,-0.16869955333751413,"(50, 60]",0.0654157255621263,-0.5331710919814892,-0.5633527829827529,-0.5019872854334967,-0.21464526343840243,4.714285714285714
Graduation,Relationship,-1.025086116522224,-0.6861374151518922,"(50, 60]",0.0654157255621263,-1.270297312259938,-0.9056987018221639,-0.5019872854334967,-1.0474043306129561,2.0
PhD,Single,1.1246498902236186,-0.6861374151518922,"(60, 70]",-1.2643075685916398,-0.6321142087973883,1.1915855194173346,0.620456284795802,1.0344933373234282,5.571428571428571
PhD,Relationship,-0.05130082834199319,-0.6861374151518922,70,0.0654157255621263,-1.7006998704090992,-0.9023749550373152,-0.5019872854334967,-1.0474043306129561,0.9285714285714286
Master,Relationship,-1.7121122602625625,-0.16869955333751413,"(50, 60]",-1.2643075685916398,-0.11761000135471267,-0.900713081644891,-0.5019872854334967,-0.9086111527505305,1.9285714285714286
Master,Relationship,0.6303535444893067,-0.16869955333751413,"(40,50]",0.0654157255621263,-1.0080980526978052,-0.07310013221757695,0.620456284795802,0.6181138037361513,1.2142857142857142
Graduation,Relationship,0.6778586837457606,2.418489755734376,"(50, 60]",1.3951390197158926,-1.606703909433995,-0.48856848032365824,-0.5019872854334967,-0.07585208557597681,5.071428571428571
Graduation,Single,1.1586555356304018,-0.6861374151518922,"(60, 70]",-1.2643075685916398,0.6689877773316857,0.9140526628824722,-0.5019872854334967,0.3405274480113001,5.642857142857143
Master,Single,1.3887074636914003,-0.6861374151518922,"(40,50]",-1.2643075685916398,0.6491991539685058,0.8276352464764073,1.7428998550251007,0.3405274480113001,0.07142857142857142
PhD,Single,0.11667211243107296,-0.6861374151518922,"(50, 60]",1.3951390197158926,-1.0575696111057546,-0.9804830044812586,-0.5019872854334967,-1.3249906863378074,5.571428571428571
Master,Single,2.186485510260699,-1.2035752769662702,"(60, 70]",-1.2643075685916398,-1.0971468578321144,2.3299687932279975,0.620456284795802,0.8957001594610026,1.6428571428571428
PhD,Single,-1.667549917243234,0.34873830847686393,"(30,40]",0.0654157255621263,-0.2511832090561765,-0.9339505494933774,-0.5019872854334967,-0.9086111527505305,5.357142857142857
Graduation,Relationship,0.9272489870792979,0.34873830847686393,"(50, 60]",0.0654157255621263,-0.24128889737458661,1.6087157409158401,1.7428998550251007,-0.21464526343840243,5.0
PhD,Relationship,-0.8594487283183051,-0.6861374151518922,"(40,50]",0.0654157255621263,-0.48369953357353956,-0.9023749550373152,1.7428998550251007,-1.1861975084753817,0.7142857142857143
Master,Relationship,-0.7336558669440372,-0.6861374151518922,"(40,50]",-1.2643075685916398,-0.3550734817128707,-0.2991149135872852,1.7428998550251007,-0.21464526343840243,1.7142857142857142
Basic,Relationship,-1.3702340751907962,-0.6861374151518922,"(50, 60]",-1.2643075685916398,0.8668740109634839,-0.8475331330873125,-0.5019872854334967,-1.0474043306129561,3.357142857142857
Master,Relationship,-0.23090482090941236,1.38361403210562,"(40,50]",0.0654157255621263,-0.31549623498651097,0.04821662542939879,-0.5019872854334967,0.756906981598577,7.0
Graduation,Single,0.8687200396964693,-0.16869955333751413,"(50, 60]",0.0654157255621263,-0.43422797516559,0.2509651793051665,-0.5019872854334967,1.0344933373234282,0.2857142857142857
PhD,Relationship,-0.9511892332344069,-0.16869955333751413,"(40,50]",0.0654157255621263,1.1389675822072067,-0.7993388047070071,-0.5019872854334967,-0.7698179748881049,1.0714285714285714
Master,Single,0.0030708354677534745,1.38361403210562,"(50, 60]",1.3951390197158926,0.26826815422729405,-0.45533101247517177,-0.5019872854334967,-0.21464526343840243,4.785714285714286
Graduation,Single,-0.1607915327836136,-0.6861374151518922,"(40,50]",0.0654157255621263,-0.8250532865883916,-0.7827200707827638,-0.5019872854334967,-0.7698179748881049,2.2857142857142856
Graduation,Relationship,-0.24449773686184903,-0.16869955333751413,"(60, 70]",0.0654157255621263,1.1587562055703864,-0.4586547592600204,-0.5019872854334967,-0.07585208557597681,2.857142857142857
Graduation,Single,-0.5799765078941519,2.418489755734376,"(60, 70]",1.3951390197158926,1.0103415303465377,-0.36891359606910684,0.620456284795802,0.06294109228644881,3.857142857142857
Graduation,Single,1.606380963135919,0.8661761702912419,"(50, 60]",1.3951390197158926,1.6633661013314722,1.8546730029946403,-0.5019872854334967,0.20173427014887443,5.571428571428571
Graduation,Relationship,-0.23529565973940908,-0.16869955333751413,"(40,50]",2.7248623138696586,-1.4236591433245815,-0.8774468541509504,-0.5019872854334967,-1.0474043306129561,6.714285714285714
Basic,Single,-1.6529760692117554,-0.6861374151518922,"(30,40]",-1.2643075685916398,0.8866626343266638,-0.967188017341864,-0.5019872854334967,-1.3249906863378074,3.642857142857143
Master,Single,0.5619218542132939,-0.6861374151518922,70,-1.2643075685916398,-0.8052646632252118,0.9339951435915641,0.620456284795802,1.5896660487731307,3.0
Master,Relationship,0.7199453410417931,0.8661761702912419,70,0.0654157255621263,0.8718211668042789,0.5833398577900315,0.620456284795802,0.06294109228644881,4.785714285714286
Graduation,Single,-1.2162744498326132,-0.6861374151518922,"(50, 60]",1.3951390197158926,-0.4540165985287698,-0.9821448778736829,-0.5019872854334967,-1.3249906863378074,6.214285714285714
Graduation,Relationship,-0.4332570955003252,-0.6861374151518922,"(40,50]",0.0654157255621263,-1.6413340003195598,-0.9123461953918612,-0.5019872854334967,-1.1861975084753817,2.0714285714285716
Graduation,Relationship,1.571254252495945,-0.16869955333751413,"(40,50]",0.0654157255621263,1.1884391406151562,2.2435513768219324,0.620456284795802,1.3120796930482794,6.357142857142857
Graduation,Single,0.977883766778409,-0.6861374151518922,"(30,40]",-1.2643075685916398,-0.5480125595038741,2.338278160190119,3.987786995483698,1.0344933373234282,5.285714285714286
Master,Relationship,-0.10740080105290878,-0.16869955333751413,"(40,50]",0.0654157255621263,-1.5720738185484304,-0.4653022528297177,-0.5019872854334967,-0.07585208557597681,6.928571428571429
PhD,Relationship,-0.7095529644304381,0.34873830847686393,"(50, 60]",1.3951390197158926,1.6782075688538571,-0.8791087275433747,-0.5019872854334967,-0.9086111527505305,4.5
PhD,Single,1.57545824712041,-0.6861374151518922,"(60, 70]",-1.2643075685916398,0.33752833599842347,1.1749667854930914,0.620456284795802,0.8957001594610026,6.285714285714286
Master,Single,-1.9146513790590072,-0.16869955333751413,"(30,40]",-1.2643075685916398,-1.5621795068668405,-0.957216776987318,-0.5019872854334967,-0.9086111527505305,2.4285714285714284
Graduation,Relationship,-0.10698040159046228,-0.16869955333751413,"(60, 70]",0.0654157255621263,0.7827723616699697,-0.4835828601463853,-0.5019872854334967,-0.07585208557597681,5.785714285714286
Master,Relationship,0.19435259088090862,0.8661761702912419,70,0.0654157255621263,0.10006485564026549,0.08976346024000692,-0.5019872854334967,0.756906981598577,4.642857142857143
Graduation,Relationship,-0.6919428980590684,-0.6861374151518922,"(30,40]",0.0654157255621263,0.7926666733515596,-0.8840943477206477,-0.5019872854334967,-0.9086111527505305,3.642857142857143
Master,Single,-1.4333874166605365,-0.16869955333751413,"(40,50]",0.0654157255621263,-1.5077607926180958,-0.9306268027085288,-0.5019872854334967,-1.0474043306129561,5.428571428571429
PhD,Single,-0.8664553860257467,-0.16869955333751413,"(60, 70]",0.0654157255621263,-0.18687018312584208,-0.8641518670115558,-0.5019872854334967,-0.9086111527505305,5.428571428571429
Graduation,Single,0.5286168745772549,-0.6861374151518922,70,-1.2643075685916398,-0.5826426503894387,0.825973373083983,-0.5019872854334967,1.5896660487731307,6.0
Master,Relationship,-1.4346486150478759,0.8661761702912419,"(40,50]",0.0654157255621263,-0.9635736501306504,-0.9056987018221639,-0.5019872854334967,-0.7698179748881049,4.0
Graduation,Relationship,-0.4580606637846684,-0.16869955333751413,"(40,50]",0.0654157255621263,-0.6519028321605681,-0.7661013368585206,1.7428998550251007,-0.7698179748881049,2.2142857142857144
Graduation,Relationship,0.11592473560894587,5.005679064806267,"(60, 70]",1.3951390197158926,1.4803213352220588,0.12964842165819074,-0.5019872854334967,0.8957001594610026,0.0
PhD,Relationship,0.26979093886436295,-0.16869955333751413,"(60, 70]",0.0654157255621263,-0.6172727412750034,-0.3240430144736501,-0.5019872854334967,0.20173427014887443,6.5
Graduation,Single,-1.1860991106392316,-0.6861374151518922,"(30,40]",0.0654157255621263,1.336853815839005,-0.962202397164591,1.7428998550251007,-1.3249906863378074,2.857142857142857
PhD,Single,0.25900068599490295,-0.16869955333751413,70,-1.2643075685916398,0.020910362187546157,0.7545128172097371,-0.5019872854334967,1.7284592266355563,4.214285714285714
Graduation,Relationship,0.7554924511442133,0.34873830847686393,"(50, 60]",0.0654157255621263,1.559475828674778,1.4176003007870428,-0.5019872854334967,1.1732865151858538,6.857142857142857
Graduation,Relationship,-2.077159126820269,-0.6861374151518922,"(40,50]",0.0654157255621263,1.559475828674778,-0.9771592576964099,-0.5019872854334967,-1.3249906863378074,4.357142857142857
Graduation,Relationship,1.4562983550425201,-0.6861374151518922,"(40,50]",-1.2643075685916398,1.440744088495699,2.0391409495537403,1.7428998550251007,1.7284592266355563,1.0
Master,Relationship,0.10410683960906106,-0.16869955333751413,"(60, 70]",0.0654157255621263,-1.3197688706678874,-0.6132089847554827,-0.5019872854334967,-0.3534384413008281,1.1428571428571428
PhD,Single,-1.348887124708791,0.8661761702912419,"(60, 70]",1.3951390197158926,-1.59186244191161,-0.9273030559236801,-0.5019872854334967,-0.9086111527505305,7.0
Graduation,Relationship,-0.27649480705916557,3.9708033411775103,"(40,50]",1.3951390197158926,-0.053296975424378217,-0.15120818166152025,0.620456284795802,0.4793206258737257,0.7857142857142857
Graduation,Relationship,0.22172526699131373,-0.6861374151518922,"(40,50]",-1.2643075685916398,1.0746545562768721,0.688037881512764,-0.5019872854334967,0.20173427014887443,3.7142857142857144
Graduation,Relationship,1.2818325781272248,-0.6861374151518922,"(60, 70]",-1.2643075685916398,-1.596809597752405,1.2696935688612778,-0.5019872854334967,-0.3534384413008281,1.3571428571428572
Graduation,Relationship,0.24923807625586766,-0.16869955333751413,70,0.0654157255621263,0.5997275955605562,0.69800912186731,-0.5019872854334967,1.450872870910705,4.357142857142857
Graduation,Relationship,-0.35468910707421364,-0.6861374151518922,"(50, 60]",0.0654157255621263,-1.265350156419143,-0.5068490876403259,-0.5019872854334967,-0.21464526343840243,5.214285714285714
Graduation,Relationship,0.11592473560894587,5.005679064806267,"(60, 70]",1.3951390197158926,1.4803213352220588,0.12964842165819074,-0.5019872854334967,0.8957001594610026,0.0
Graduation,Relationship,0.3562063839228091,-0.6861374151518922,"(50, 60]",0.0654157255621263,1.3022237249534403,-0.17779815594030945,0.620456284795802,0.4793206258737257,5.285714285714286
Graduation,Relationship,1.3413891686404782,-0.6861374151518922,"(0,30]",-1.2643075685916398,1.5941059195603429,0.6614479072339748,-0.5019872854334967,1.0344933373234282,3.9285714285714284
PhD,Relationship,-0.5429813551988604,-0.16869955333751413,"(40,50]",0.0654157255621263,-0.4688580660511547,-0.6447845792115449,-0.5019872854334967,-0.3534384413008281,3.4285714285714284
Graduation,Relationship,0.5017580200320623,0.8661761702912419,"(50, 60]",0.0654157255621263,0.23858521918252432,2.2297049093359088e-05,-0.5019872854334967,0.756906981598577,3.7857142857142856
Master,Relationship,-0.1393511601988424,-0.6861374151518922,"(50, 60]",0.0654157255621263,0.025857518028341114,-0.8824324743282234,-0.5019872854334967,-1.0474043306129561,0.9285714285714286
Graduation,Relationship,-0.7775642552440044,0.34873830847686393,"(50, 60]",2.7248623138696586,1.5941059195603429,-0.8309143991630693,-0.5019872854334967,-0.9086111527505305,2.4285714285714284
Graduation,Relationship,1.1758919135907082,-0.6861374151518922,70,-1.2643075685916398,0.20890228413775455,0.6381816797400343,-0.5019872854334967,0.4793206258737257,3.857142857142857
Graduation,Single,1.3867923105846998,-0.6861374151518922,"(50, 60]",-1.2643075685916398,-0.9685208059714454,0.8160021327294371,-0.5019872854334967,0.3405274480113001,4.928571428571429
Basic,Relationship,-1.7538719401989142,-0.6861374151518922,"(0,30]",-1.2643075685916398,-1.0971468578321144,-0.9804830044812586,0.620456284795802,-1.3249906863378074,5.785714285714286
Master,Relationship,-1.4871985478536878,-0.6861374151518922,"(40,50]",-1.2643075685916398,-1.2356672213743731,-0.9505692834176207,-0.5019872854334967,-1.1861975084753817,7.071428571428571
PhD,Relationship,1.0391219551414486,-0.6861374151518922,"(30,40]",-1.2643075685916398,1.574317296197163,1.8363923956779729,-0.5019872854334967,0.3405274480113001,0.21428571428571427
Master,Relationship,0.6893496023859648,0.34873830847686393,"(60, 70]",1.3951390197158926,-0.9190492475634958,-0.27917243287819327,0.620456284795802,0.20173427014887443,4.357142857142857
Basic,Relationship,-1.3193190291833874,-0.16869955333751413,"(40,50]",0.0654157255621263,0.9064512576898437,-0.8824324743282234,-0.5019872854334967,-1.0474043306129561,4.642857142857143
Master,Relationship,-0.21558359605580676,0.34873830847686393,"(60, 70]",0.0654157255621263,-0.6222198971157984,-0.6331514654645746,-0.5019872854334967,-0.3534384413008281,6.642857142857143
Master,Relationship,-0.865287609741173,-0.6861374151518922,70,1.3951390197158926,1.232963543182311,-0.9771592576964099,-0.5019872854334967,-1.3249906863378074,1.7142857142857142
Graduation,Relationship,0.11293522832043745,-0.16869955333751413,"(40,50]",0.0654157255621263,0.26826815422729405,-0.2259924843206149,-0.5019872854334967,0.3405274480113001,0.5714285714285714
Graduation,Single,-1.095759937264618,0.34873830847686393,"(40,50]",1.3951390197158926,0.43647145281432265,-0.8558425000494342,-0.5019872854334967,-0.9086111527505305,5.142857142857143
Master,Single,1.8063042630549186,-0.6861374151518922,"(30,40]",-1.2643075685916398,-1.0773582344689345,3.1891573371113737,0.620456284795802,0.6181138037361513,2.0714285714285716
Graduation,Relationship,-0.18209177221423603,0.34873830847686393,70,0.0654157255621263,0.8817154784858688,-0.1694887889781878,-0.5019872854334967,0.4793206258737257,2.357142857142857
Graduation,Relationship,-0.4123772555321493,-0.6861374151518922,"(60, 70]",0.0654157255621263,0.9212927252122285,-0.6165327315403313,-0.5019872854334967,-0.3534384413008281,4.857142857142857
PhD,Single,0.1397006607628643,0.34873830847686393,"(60, 70]",0.0654157255621263,0.8520325434410991,1.040355040706721,1.7428998550251007,0.756906981598577,3.9285714285714284
Basic,Single,-1.7242104225707449,1.38361403210562,"(60, 70]",1.3951390197158926,0.33752833599842347,-0.8608281202267071,-0.5019872854334967,-0.7698179748881049,5.428571428571429
Graduation,Single,-1.1684423332164788,-0.6861374151518922,"(50, 60]",0.0654157255621263,-1.492919325095711,-0.9788211310888342,-0.5019872854334967,-1.3249906863378074,1.2142857142857142
Graduation,Single,-1.38457436796536,-0.6861374151518922,"(30,40]",0.0654157255621263,-0.11266284551391771,-0.967188017341864,-0.5019872854334967,-1.1861975084753817,6.714285714285714
Graduation,Relationship,-0.3538483081493206,-0.16869955333751413,"(50, 60]",1.3951390197158926,-0.21160596232981688,-0.9073605752145882,-0.5019872854334967,-1.0474043306129561,6.142857142857143
PhD,Single,0.46859317355017205,-0.6861374151518922,70,0.0654157255621263,-0.22644742985220173,0.688037881512764,0.620456284795802,1.7284592266355563,1.7857142857142858
PhD,Relationship,-0.9562340267837648,-0.16869955333751413,"(60, 70]",0.0654157255621263,1.0697074004360771,-0.7494826029342774,-0.5019872854334967,-0.6310247970256793,1.5714285714285714
Master,Relationship,-0.28373502002352186,-0.6861374151518922,"(40,50]",1.3951390197158926,-1.1466184162400639,-0.9223174357464071,-0.5019872854334967,-1.1861975084753817,1.0714285714285714
Master,Single,1.2430156944279984,-0.6861374151518922,"(50, 60]",-1.2643075685916398,0.990552906983358,2.00424160831283,0.620456284795802,0.3405274480113001,2.5
Master,Single,0.7193848084251977,0.8661761702912419,"(50, 60]",0.0654157255621263,1.1637033614111814,1.4209240475718914,2.8653434252543994,1.1732865151858538,5.785714285714286
Graduation,Single,0.3004800996229571,-0.6861374151518922,"(60, 70]",0.0654157255621263,-1.4038705199614017,-0.8475331330873125,-0.5019872854334967,-1.0474043306129561,3.9285714285714284
Graduation,Single,0.4829334663247358,-0.6861374151518922,70,0.0654157255621263,-1.0971468578321144,-0.7411732359721557,-0.5019872854334967,-0.6310247970256793,6.714285714285714
Master,Relationship,-0.3889750187892944,0.34873830847686393,"(50, 60]",1.3951390197158926,0.391947050247168,-0.7760725772130666,-0.5019872854334967,-0.7698179748881049,3.5714285714285716
Master,Single,0.5545882191461717,-0.6861374151518922,"(50, 60]",0.0654157255621263,0.39689420608796294,0.5019080615612396,-0.5019872854334967,1.1732865151858538,4.571428571428571
Master,Relationship,-0.23716410179472686,-0.6861374151518922,"(50, 60]",0.0654157255621263,-0.26107752073776647,-0.7029501479463962,-0.5019872854334967,-0.7698179748881049,6.5
Master,Relationship,0.8465322902895709,-0.16869955333751413,"(50, 60]",0.0654157255621263,0.500784478744657,0.9223620298445939,0.620456284795802,0.6181138037361513,0.7857142857142857
PhD,Relationship,1.2194733245309948,-0.6861374151518922,"(50, 60]",-1.2643075685916398,-1.3296631823494773,0.6348579329551856,-0.5019872854334967,0.06294109228644881,5.142857142857143
Master,Single,0.3370548528558021,0.34873830847686393,"(60, 70]",0.0654157255621263,1.5050571144260336,0.7744552979188289,-0.5019872854334967,1.5896660487731307,0.42857142857142855
Graduation,Relationship,0.1326940030554227,0.8661761702912419,"(40,50]",1.3951390197158926,-0.31054907914571606,-0.7179070084782152,-0.5019872854334967,-0.6310247970256793,0.0
Graduation,Relationship,0.28702731682466925,0.34873830847686393,"(60, 70]",0.0654157255621263,0.8223496083963293,0.2526270526975908,-0.5019872854334967,0.8957001594610026,4.714285714285714
Master,Relationship,-0.025983438492437613,-0.16869955333751413,"(60, 70]",0.0654157255621263,-0.8596833774739564,-0.6830076672373043,-0.5019872854334967,-0.4922316191632537,3.0
Graduation,Single,-1.713420169701285,-0.16869955333751413,"(40,50]",0.0654157255621263,1.3516952833613898,-0.9555549035948937,1.7428998550251007,-1.1861975084753817,4.285714285714286
Master,Relationship,0.6851456077614998,-0.6861374151518922,"(60, 70]",-1.2643075685916398,-0.18687018312584208,0.7943977786279208,-0.5019872854334967,0.4793206258737257,4.571428571428571
Master,Relationship,-0.04686327846061352,0.34873830847686393,"(60, 70]",0.0654157255621263,0.6937235565356604,0.13131029505061506,0.620456284795802,0.8957001594610026,6.214285714285714
PhD,Relationship,1.5251037337295965,-0.6861374151518922,"(50, 60]",-1.2643075685916398,-0.666744299682953,1.771579333373424,0.620456284795802,1.7284592266355563,6.857142857142857
Graduation,Relationship,-1.5702975082639448,-0.6861374151518922,"(30,40]",-1.2643075685916398,-0.5480125595038741,-0.9356124228858017,-0.5019872854334967,-1.0474043306129561,0.07142857142857142
PhD,Relationship,-0.5379832727008853,-0.6861374151518922,"(60, 70]",1.3951390197158926,-1.0921997019913194,-0.9256411825312558,0.620456284795802,-1.1861975084753817,3.857142857142857
Graduation,Relationship,-0.7310867591179753,-0.16869955333751413,"(50, 60]",0.0654157255621263,0.24353237502331926,-0.7860438175676124,-0.5019872854334967,-0.7698179748881049,3.7857142857142856
Graduation,Relationship,-0.45567840016413824,-0.16869955333751413,"(60, 70]",0.0654157255621263,-0.46391091021035974,-0.40381293731001766,0.620456284795802,0.06294109228644881,6.857142857142857
Graduation,Relationship,0.6436661941334457,-0.16869955333751413,"(60, 70]",0.0654157255621263,0.4265771411327327,-0.10135197988879048,-0.5019872854334967,0.4793206258737257,4.142857142857143
Graduation,Relationship,1.1713142305551796,-0.16869955333751413,"(50, 60]",0.0654157255621263,-0.5381182478222841,0.7628221841718587,0.620456284795802,2.283631938085259,0.8571428571428571
Graduation,Relationship,1.072006535315041,-0.6861374151518922,"(50, 60]",-1.2643075685916398,0.5947804397197612,2.394781855532546,0.620456284795802,1.0344933373234282,5.571428571428571
Graduation,Relationship,0.2220055332996114,1.38361403210562,"(50, 60]",1.3951390197158926,1.2478050107046956,-0.5151584546024475,-0.5019872854334967,-0.3534384413008281,4.571428571428571
Graduation,Single,-0.4581540858874343,0.8661761702912419,"(40,50]",1.3951390197158926,0.06048760891390582,-0.7744107038206423,0.620456284795802,-0.7698179748881049,1.8571428571428572
Graduation,Single,0.4479935998902938,-0.6861374151518922,"(50, 60]",0.0654157255621263,-0.03350835206119838,-0.12628008077515537,-0.5019872854334967,0.4793206258737257,0.5714285714285714
PhD,Relationship,-0.8566460652353284,1.38361403210562,"(60, 70]",1.3951390197158926,1.6633661013314722,-0.7544682231115503,-0.5019872854334967,-0.6310247970256793,3.5
PhD,Relationship,0.780716418891003,-0.6861374151518922,"(30,40]",-1.2643075685916398,-0.43422797516559,1.6486007023340241,-0.5019872854334967,1.450872870910705,4.0
Graduation,Single,-0.8217061988008865,-0.16869955333751413,"(60, 70]",0.0654157255621263,0.8520325434410991,-0.8176194120236747,-0.5019872854334967,-0.9086111527505305,3.9285714285714284
Basic,Single,-2.0098952128288294,0.34873830847686393,"(30,40]",0.0654157255621263,1.5941059195603429,-0.8392237661251909,-0.5019872854334967,-0.7698179748881049,1.7857142857142858
Graduation,Relationship,-1.202354556520496,-0.6861374151518922,"(50, 60]",0.0654157255621263,-0.36496779339446056,-0.9655261439494396,-0.5019872854334967,-1.3249906863378074,3.5714285714285716
Master,Single,1.1831321265550645,-0.6861374151518922,"(60, 70]",-1.2643075685916398,0.8174024525555343,0.3041451278627449,0.620456284795802,1.1732865151858538,6.0
Graduation,Relationship,-0.5491939250327919,-0.16869955333751413,"(40,50]",1.3951390197158926,-0.09782137799153283,-0.8624899936191315,0.620456284795802,-1.0474043306129561,2.142857142857143
PhD,Single,-0.8655678760494707,0.8661761702912419,"(60, 70]",1.3951390197158926,-0.36496779339446056,-0.8575043734418585,-0.5019872854334967,-0.7698179748881049,5.785714285714286
PhD,Relationship,1.0773315951726965,-0.16869955333751413,"(60, 70]",0.0654157255621263,0.36226411520239826,1.0121031930355073,-0.5019872854334967,0.756906981598577,5.285714285714286
PhD,Single,0.43514806075998425,-0.6861374151518922,"(60, 70]",-1.2643075685916398,-0.46391091021035974,0.34070634249608006,0.620456284795802,1.1732865151858538,5.428571428571429
Graduation,Relationship,-1.3756525571512177,-0.16869955333751413,"(30,40]",0.0654157255621263,1.2923294132718504,-0.9056987018221639,1.7428998550251007,-1.0474043306129561,2.5714285714285716
Master,Relationship,0.12900382999617013,1.38361403210562,"(40,50]",0.0654157255621263,-0.17697587144425217,-0.334014254828196,-0.5019872854334967,0.06294109228644881,4.571428571428571
Master,Relationship,-0.6313586644153901,0.34873830847686393,"(60, 70]",1.3951390197158926,-1.2999802473047077,-0.8874180945054964,-0.5019872854334967,-0.9086111527505305,4.428571428571429
Graduation,Single,-0.3525403987105982,1.38361403210562,"(50, 60]",1.3951390197158926,0.7184593357396353,-0.6929789075918503,-0.5019872854334967,-0.4922316191632537,3.7857142857142856
PhD,Relationship,-0.6432699825180408,-0.6861374151518922,"(30,40]",0.0654157255621263,0.05554045307311086,-0.9405980430630747,-0.5019872854334967,-1.1861975084753817,6.142857142857143
Graduation,Single,-0.4662818088280665,0.34873830847686393,"(40,50]",0.0654157255621263,-1.0575696111057546,-0.9023749550373152,-0.5019872854334967,-0.7698179748881049,1.0714285714285714
Graduation,Relationship,-1.0996369545294025,-0.16869955333751413,"(40,50]",0.0654157255621263,0.5502560371526066,-0.9206555623539828,-0.5019872854334967,-1.0474043306129561,4.785714285714286
PhD,Relationship,-0.6807322457271618,-0.6861374151518922,"(40,50]",0.0654157255621263,-1.4632363900509413,-0.9422599164554991,-0.5019872854334967,-1.1861975084753817,3.357142857142857
Graduation,Relationship,0.5957406554145452,0.8661761702912419,"(50, 60]",0.0654157255621263,-1.5819681302300201,0.33073510214153407,-0.5019872854334967,1.1732865151858538,3.357142857142857
Master,Relationship,0.153246865663918,-0.6861374151518922,"(60, 70]",0.0654157255621263,-1.389029052439017,-0.7910294377448854,-0.5019872854334967,-0.7698179748881049,5.785714285714286
Graduation,Relationship,1.5385565165278843,-0.6861374151518922,"(50, 60]",-1.2643075685916398,-0.4243336634840001,1.7034425242840268,2.8653434252543994,1.450872870910705,7.0
Graduation,Relationship,-1.0873052369643053,-0.6861374151518922,"(30,40]",0.0654157255621263,0.030804673869136073,-0.9505692834176207,-0.5019872854334967,-1.1861975084753817,4.0
Graduation,Single,-0.36225629739825055,0.8661761702912419,70,1.3951390197158926,-0.7013743905685177,-0.7544682231115503,-0.5019872854334967,-0.6310247970256793,3.4285714285714284
Basic,Single,-1.2266910142910097,-0.6861374151518922,"(30,40]",0.0654157255621263,-0.9487321826082656,-0.9721736375191369,-0.5019872854334967,-1.1861975084753817,1.2857142857142858
PhD,Relationship,0.331356104587083,-0.16869955333751413,"(50, 60]",2.7248623138696586,-0.4193865076432051,-0.8890799678979207,-0.5019872854334967,-1.0474043306129561,5.285714285714286
Graduation,Single,1.1516955889743432,-0.6861374151518922,"(60, 70]",0.0654157255621263,-1.5720738185484304,0.48695120102942063,0.620456284795802,1.3120796930482794,4.857142857142857
Master,Relationship,0.6554373790819475,-0.6861374151518922,70,-1.2643075685916398,-1.4038705199614017,0.1745190032536475,-0.5019872854334967,-0.4922316191632537,2.5714285714285716
PhD,Relationship,-1.1343899767583128,0.8661761702912419,"(40,50]",0.0654157255621263,1.683154724694652,-0.4237554180191096,-0.5019872854334967,-0.07585208557597681,6.428571428571429
Graduation,Single,-2.3466818932998548,6.5579926502494015,"(50, 60]",-1.2643075685916398,-1.5423908835036606,-0.9937779916206532,-0.5019872854334967,-1.7413702199250842,4.642857142857143
Basic,Single,-2.077159126820269,0.8661761702912419,"(30,40]",0.0654157255621263,1.084548867958462,-0.809310045061553,-0.5019872854334967,-0.7698179748881049,4.5
Graduation,Relationship,-0.5347134991040793,-0.6861374151518922,"(50, 60]",1.3951390197158926,0.4760486995406823,-0.9721736375191369,-0.5019872854334967,-1.3249906863378074,5.857142857142857
